Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCQ43,17.75,Low Fat,0.111527348,Others,110.2912,OUT045,2002.0,Small,Tier 2,Supermarket Type1,873.5296
FDZ02,6.905,Regular,0.038363204,Dairy,98.1726,OUT017,2007.0,Small,Tier 2,Supermarket Type1,587.2356
FDN56,5.46,Regular,0.107274301,Fruits and Vegetables,145.5786,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3900.9222
FDF14,7.55,Low Fat,0.0273235,Canned,151.934,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1837.608
FDU40,20.85,Low Fat,0.03747983,Frozen Foods,192.7478,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2131.2258
NCL18,18.85,Low Fat,0.168531813,Household,192.5136,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2916.204
NCV05,10.1,Low Fat,0.030269774,Health and Hygiene,152.4656,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2934.8464
FDV49,10.0,Low Fat,0.025822315,Canned,262.7226,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3171.8712
FDI40,11.5,Regular,0.125579201,Frozen Foods,99.7358,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1105.8938
FDU40,20.85,Low Fat,0.037396901,Frozen Foods,193.8478,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2712.4692
FDR32,6.78,Regular,0.085981978,Fruits and Vegetables,228.4694,OUT045,2002.0,Small,Tier 2,Supermarket Type1,5480.8656
FDH50,15.0,Regular,0.161762835,Canned,185.9266,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2581.9724
NCU30,5.11,Low Fat,0.034868095,Household,163.821,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2120.573
FDI27,8.71,Regular,0.046079575,Dairy,43.5744,OUT045,2002.0,Small,Tier 2,Supermarket Type1,407.4696
DRD12,6.96,Low Fat,0.077178965,Soft Drinks,93.1146,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2189.1504
FDR11,10.5,Regular,0.142511272,Breads,158.7578,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2246.4092
DRG36,14.15,Low Fat,0.09557165,Soft Drinks,171.0106,OUT045,2002.0,Small,Tier 2,Supermarket Type1,4106.6544
FDU46,10.3,Regular,0.011148865,Snack Foods,84.854,OUT045,2002.0,Small,Tier 2,Supermarket Type1,778.9860000000001
FDZ57,10.0,Regular,0.037757166,Snack Foods,126.7994,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1284.994
FDT04,17.25,Low Fat,0.107021498,Frozen Foods,40.5822,OUT035,2004.0,Small,Tier 2,Supermarket Type1,785.6439999999999
NCB43,20.2,Low Fat,0.100477461,Household,187.7898,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2245.0776
NCL53,7.5,Low Fat,0.036228067,Health and Hygiene,175.2028,OUT035,2004.0,Small,Tier 2,Supermarket Type1,4427.57
FDI04,13.65,Regular,0.073060301,Frozen Foods,196.2426,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2570.6538
NCK05,20.1,Low Fat,0.077439606,Health and Hygiene,60.6536,OUT035,2004.0,Small,Tier 2,Supermarket Type1,980.0576
FDX20,7.365,Low Fat,0.042552205,Fruits and Vegetables,225.172,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3395.58
NCK42,7.475,Low Fat,0.013146636,Household,214.5192,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2804.3496
FDU23,12.15,Low Fat,0.02176755,Breads,164.6184,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3797.7232
FDO24,11.1,Low Fat,0.176182345,Baking Goods,158.1604,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1901.5248
FDU15,13.65,Regular,0.02072532183333333,Meat,36.7532,OUT017,2007.0,Small,Tier 2,Supermarket Type1,755.0172
FDS47,16.75,Low Fat,0.128861359,Breads,86.2856,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1406.1696
FDW48,18.0,Low Fat,0.008539208000000001,Baking Goods,81.2618,OUT035,2004.0,Small,Tier 2,Supermarket Type1,402.809
FDB50,13.0,Low Fat,0.154487495,Canned,77.2986,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1246.3776
DRM59,5.88,Low Fat,0.003599378,Hard Drinks,152.2998,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3075.996
FDU25,12.35,Low Fat,0.026832182000000003,Canned,57.3246,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1332.2658
NCU42,9.0,Low Fat,0.019616991,Household,169.6474,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2526.711
DRO47,10.195,Low Fat,0.112203445,Hard Drinks,111.786,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1697.79
NCL29,9.695,Low Fat,0.114170506,Health and Hygiene,158.9604,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1743.0644
FDT23,7.72,Regular,0.074883035,Breads,79.8986,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1090.5804
FDV60,20.2,Regular,0.117599259,Baking Goods,195.311,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3338.987
FDL09,19.6,Regular,0.12829573,Snack Foods,167.2816,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2013.3792
FDE05,10.895,Regular,0.03263762,Frozen Foods,147.7102,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1895.5326
DRO35,13.85,Low Fat,0.034765901,Hard Drinks,114.2492,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1853.5872
FDN60,15.1,Low Fat,0.095696334,Baking Goods,159.7604,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2693.8268
FDL21,15.85,Regular,0.007145063,Snack Foods,41.048,OUT035,2004.0,Small,Tier 2,Supermarket Type1,479.376
FDW10,21.2,Low Fat,0.071076055,Snack Foods,174.83700000000005,OUT017,2007.0,Small,Tier 2,Supermarket Type1,5469.547
FDB53,13.35,Low Fat,0.139426044,Frozen Foods,148.3392,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3877.6192
DRM49,6.11,Regular,0.151925271,Soft Drinks,46.6086,OUT035,2004.0,Small,Tier 2,Supermarket Type1,624.5204
FDT60,12.0,Low Fat,0.075701524,Baking Goods,124.6388,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2105.2596
FDG57,14.7,Low Fat,0.072444983,Fruits and Vegetables,48.6034,OUT045,2002.0,Small,Tier 2,Supermarket Type1,194.4136
FDS19,13.8,Regular,0.06457046,Fruits and Vegetables,76.2012,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1669.8264
FDX01,10.1,Low Fat,0.024159767,Canned,114.715,OUT035,2004.0,Small,Tier 2,Supermarket Type1,815.605
FDV32,7.785,Low Fat,0.089210159,Fruits and Vegetables,64.251,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1328.271
DRI39,13.8,Low Fat,0.097611115,Dairy,54.893,OUT017,2007.0,Small,Tier 2,Supermarket Type1,679.1160000000001
DRL47,19.7,Low Fat,0.038815341,Hard Drinks,124.2362,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1887.543
DRH36,16.2,Low Fat,0.033568871,Soft Drinks,74.9696,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2162.5184
FDQ16,19.7,Low Fat,0.041974489,Frozen Foods,108.6912,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2183.824
FDG09,20.6,Regular,0.048207431,Fruits and Vegetables,188.0556,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2065.3116
DRI59,9.5,Low Fat,0.041065647,Hard Drinks,223.5088,OUT017,2007.0,Small,Tier 2,Supermarket Type1,4697.8848
NCH42,6.86,Low Fat,0.03674399,Household,231.201,OUT017,2007.0,Small,Tier 2,Supermarket Type1,6201.927
FDK24,9.195,Low Fat,0.101500374,Baking Goods,45.2744,OUT045,2002.0,Small,Tier 2,Supermarket Type1,679.1160000000001
FDX46,12.3,Regular,0.058105769,Snack Foods,60.4562,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1777.686
FDJ40,13.6,Regular,0.049579883,Frozen Foods,110.0912,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1965.4416
FDJ09,15.0,Low Fat,0.038996302,Snack Foods,43.6744,OUT017,2007.0,Small,Tier 2,Supermarket Type1,407.4696
FDV39,11.3,Low Fat,0.007321067,Meat,197.7426,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2570.6538
FDY36,12.3,Low Fat,0.009463757,Baking Goods,73.69800000000002,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1245.046
FDC45,17.0,Low Fat,0.135707553,Fruits and Vegetables,172.5106,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2053.3272
FDS48,15.15,Low Fat,0.027774002,Baking Goods,152.3708,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3159.8868
FDU13,8.355,Low Fat,0.187939003,Canned,146.9418,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1029.9926
FDS10,19.2,Low Fat,0.035384612,Snack Foods,180.3318,OUT017,2007.0,Small,Tier 2,Supermarket Type1,3428.2042
FDJ09,15.0,Low Fat,0.03899630185714286,Snack Foods,47.2744,OUT035,2004.0,Small,Tier 2,Supermarket Type1,679.1160000000001
FDS43,11.65,Low Fat,0.040597054,Fruits and Vegetables,187.324,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1864.24
FDY37,17.0,Regular,0.026622757,Canned,144.247,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3149.234000000001
FDW23,5.765,Low Fat,0.081996785,Baking Goods,40.1164,OUT035,2004.0,Small,Tier 2,Supermarket Type1,540.6296
FDX35,5.035,Regular,0.09994323,Breads,227.4702667,OUT017,2007.0,Small,Tier 2,Supermarket Type1,4326.3684
DRG15,6.13,Low Fat,0.077169953,Dairy,63.0536,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1225.072
NCA05,20.75,Low Fat,0.02512588,Health and Hygiene,150.4734,OUT035,2004.0,Small,Tier 2,Supermarket Type1,890.8404
FDA09,13.35,Regular,0.15021128,Snack Foods,179.06599999999997,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2696.49
FDK50,7.96,Low Fat,0.028357839,Canned,163.2894,OUT035,2004.0,Small,Tier 2,Supermarket Type1,4530.1032
NCE55,8.92,Low Fat,0.130663423,Household,175.237,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2117.244
NCC18,19.1,Low Fat,0.177236497,Household,172.3422,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2586.633
FDE41,9.195,Regular,0.064143995,Frozen Foods,85.9566,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1691.132
FDH19,19.35,Low Fat,0.033275634,Meat,173.8738,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2432.8332
FDW26,11.8,Regular,0.107662745,Dairy,224.1772,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2890.9036
FDW35,10.6,Low Fat,0.01115195,Breads,40.6454,OUT017,2007.0,Small,Tier 2,Supermarket Type1,167.7816
FDQ55,13.65,Regular,0.013064516000000002,Fruits and Vegetables,115.5834,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1382.2008
FDQ26,13.5,Regular,0.067859568,Dairy,60.1562,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1599.9174
FDV24,5.635,Low Fat,0.103481775,Baking Goods,150.005,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1797.66
FDG50,7.405,Low Fat,0.015358176,Canned,92.4146,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1459.4336
FDT46,11.35,Low Fat,0.030981392000000007,Snack Foods,51.9008,OUT017,2007.0,Small,Tier 2,Supermarket Type1,708.4112
FDV56,16.1,Regular,0.013623294,Fruits and Vegetables,109.3596,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1186.4556
NCN19,13.1,Low Fat,0.01209726,Others,188.853,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3225.801
FDY59,8.195,Low Fat,0.031467128,Baking Goods,91.8462,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2313.655
FDP60,17.35,Low Fat,0.056032247,Baking Goods,102.3016,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1619.2256
FDW45,18.0,Low Fat,0.039090105,Snack Foods,148.4418,OUT045,2002.0,Small,Tier 2,Supermarket Type1,4119.9704
FDZ16,16.85,Regular,0.159825617,Frozen Foods,195.5478,OUT035,2004.0,Small,Tier 2,Supermarket Type1,4262.4516
NCD18,16.0,Low Fat,0.073080167,Household,228.4668,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2534.0348
FDF09,6.215,Low Fat,0.012146608,Fruits and Vegetables,37.9848,OUT035,2004.0,Small,Tier 2,Supermarket Type1,782.9808
FDW43,20.1,Regular,0.022552083,Fruits and Vegetables,226.6036,OUT017,2007.0,Small,Tier 2,Supermarket Type1,6831.108
FDU19,8.77,Regular,0.047036036,Fruits and Vegetables,170.5422,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2759.0752
FDA50,16.25,Low Fat,0.087158654,Dairy,95.141,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2220.443
FDV58,20.85,Low Fat,0.121227447,Snack Foods,197.5452,OUT035,2004.0,Small,Tier 2,Supermarket Type1,4306.3944
FDI08,18.2,Regular,0.066284519,Fruits and Vegetables,247.2092,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3486.1288
FDX34,6.195,Low Fat,0.072131519,Snack Foods,120.1098,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2892.2352
FDX55,15.1,Low Fat,0.052515586399999994,Fruits and Vegetables,216.4166,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2830.3158
NCS05,11.5,Low Fat,0.021020616,Health and Hygiene,130.7942,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2782.3782
FDL04,19.0,Low Fat,0.111902259,Frozen Foods,105.4622,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1905.5196
FDB33,17.75,Low Fat,0.014609738,Fruits and Vegetables,160.4262,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3182.524000000001
FDB03,17.75,Regular,0.156802171,Dairy,242.1538,OUT035,2004.0,Small,Tier 2,Supermarket Type1,4326.3684
FDW20,20.75,Low Fat,0.024144862000000003,Fruits and Vegetables,123.373,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2093.9410000000007
NCL07,13.85,Low Fat,0.031402114,Others,40.24800000000001,OUT045,2002.0,Small,Tier 2,Supermarket Type1,319.584
FDE45,12.1,Low Fat,0.0383726418,Fruits and Vegetables,177.3002,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3044.7034
NCQ38,16.35,Low Fat,0.013363902,Others,106.128,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1917.504
NCV54,11.1,Low Fat,0.033176087,Household,120.1124,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1896.1984
NCO41,12.5,Low Fat,0.018845298,Health and Hygiene,96.7384,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2759.0752
FDQ59,9.8,Regular,0.056375879,Breads,84.6908,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1006.6896
FDQ48,14.3,Regular,0.034605882000000004,Baking Goods,95.9726,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2153.1972
FDI07,12.35,Regular,0.033754478,Meat,199.0426,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3361.6242
FDH53,20.5,Regular,0.0149663085,Frozen Foods,82.8592,OUT035,2004.0,Small,Tier 2,Supermarket Type1,908.1512
FDQ51,16.0,Regular,0.0163856304,Meat,48.1718,OUT017,2007.0,Small,Tier 2,Supermarket Type1,756.3488
FDV52,20.7,Regular,0.121767168,Frozen Foods,118.9466,OUT045,2002.0,Small,Tier 2,Supermarket Type1,353.5398
FDM50,13.0,Regular,0.030083482,Canned,61.922,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1557.9720000000002
FDV60,20.2,Regular,0.118025091,Baking Goods,195.811,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2553.343
FDU02,13.35,Low Fat,0.103091351,Dairy,229.9352,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2519.3872
FDF39,14.85,Regular,0.019550858,Dairy,263.791,OUT045,2002.0,Small,Tier 2,Supermarket Type1,4207.856
FDT03,21.25,Low Fat,0.01005532,Meat,183.1608,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2756.4120000000007
FDJ02,17.2,Regular,0.025162022000000003,Canned,145.9418,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1765.7016
FDO12,15.75,Low Fat,0.055241242,Baking Goods,196.5452,OUT017,2007.0,Small,Tier 2,Supermarket Type1,3131.9232
NCK30,14.85,Low Fat,0.061102235,Household,253.2698,,2002.0,Small,Tier 2,Supermarket Type1,2283.0282
FDP16,18.6,Low Fat,0.039517121,Frozen Foods,243.6802,OUT017,2007.0,Small,Tier 2,Supermarket Type1,5896.3248
FDT09,15.15,Regular,0.012332667,Snack Foods,130.0284,OUT017,2007.0,Small,Tier 2,Supermarket Type1,3559.3668
FDF08,14.3,Regular,0.06519522900000001,Fruits and Vegetables,88.9856,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1669.8264
NCN06,8.39,Low Fat,0.121178848,Household,165.1868,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2784.3756
FDM21,20.2,Low Fat,0.064351908,Snack Foods,259.4646,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2061.3168
FDD26,8.71,Regular,0.072301795,Canned,185.6924,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3331.6632
FDU23,12.15,Low Fat,0.021719387000000003,Breads,163.1184,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3467.4864
FDO37,8.06,Low Fat,0.021420031000000003,Breakfast,232.0326,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3003.4238
FDQ09,7.235,Low Fat,0.048441224000000005,Snack Foods,115.1834,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1382.2008
FDH02,7.27,Regular,0.020898691,Canned,92.2488,OUT017,2007.0,Small,Tier 2,Supermarket Type1,814.9392
FDH45,15.1,Regular,0.105881129,Fruits and Vegetables,42.0796,OUT045,2002.0,Small,Tier 2,Supermarket Type1,454.0756
FDA37,7.81,Regular,0.055216312,Canned,125.5046,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3237.1196
FDS13,6.465,Low Fat,0.125210375,Canned,266.8884,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1059.9536
DRK59,8.895,Low Fat,0.075876602,Hard Drinks,235.9616,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1874.8928
FDD05,19.35,Low Fat,0.016645164,Frozen Foods,120.9098,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1687.1372
FDZ39,19.7,Regular,0.018061324,Meat,102.599,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2063.98
FDQ10,12.85,Low Fat,0.03324652,Snack Foods,172.4422,OUT045,2002.0,Small,Tier 2,Supermarket Type1,4483.4972
FDL58,5.78,Regular,0.07413505299999999,Snack Foods,264.0568,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2109.2544
FDK09,15.2,Low Fat,0.091745951,Snack Foods,229.0352,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2290.3520000000008
FDE20,11.35,Regular,0.00552947,Fruits and Vegetables,169.27900000000002,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2376.906
FDF04,17.5,Low Fat,0.013664703,Frozen Foods,257.7304,OUT045,2002.0,Small,Tier 2,Supermarket Type1,5683.2688
NCY42,6.38,Low Fat,0.015193323,Household,143.347,OUT045,2002.0,Small,Tier 2,Supermarket Type1,858.882
FDC20,10.65,Low Fat,0.019233542,Fruits and Vegetables,57.1272,OUT035,2004.0,Small,Tier 2,Supermarket Type1,279.636
FDM40,10.195,Low Fat,0.079968474,Frozen Foods,143.1154,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2410.8618
FDE10,6.67,Regular,0.090456903,Snack Foods,131.2626,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2098.6016
NCU17,5.32,Low Fat,0.093071679,Health and Hygiene,103.8674,OUT045,2002.0,Small,Tier 2,Supermarket Type1,509.337
FDV09,12.1,Low Fat,0.020564685,Snack Foods,148.2734,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3266.4148
FDF22,6.865,Low Fat,0.056945936,Snack Foods,214.6218,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1923.4962
FDH21,10.395,Low Fat,0.031288338,Seafood,159.5604,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2852.2872
FDS56,5.785,Regular,0.038976089,Fruits and Vegetables,264.2252,OUT017,2007.0,Small,Tier 2,Supermarket Type1,3934.878
FDO22,13.5,Regular,0.017059049571428567,Snack Foods,78.396,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1438.128
FDP57,17.5,Low Fat,0.052550476,Snack Foods,101.299,OUT045,2002.0,Small,Tier 2,Supermarket Type1,722.393
FDE58,18.5,Low Fat,0.026043766750000003,Snack Foods,119.8124,OUT017,2007.0,Small,Tier 2,Supermarket Type1,4029.4216
NCT42,5.88,Low Fat,0.024882614,Household,149.4392,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1640.5312
FDJ41,6.85,Low Fat,0.022878953,Frozen Foods,262.3594,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3924.891
FDO39,6.985,Regular,0.137645467,Meat,185.2608,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2940.1728
NCX41,19.0,Low Fat,0.017755213,Health and Hygiene,211.7244,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2752.4172
FDQ36,7.855,Regular,0.161875063,Baking Goods,35.6848,OUT045,2002.0,Small,Tier 2,Supermarket Type1,335.5632
FDV35,19.5,Low Fat,0.128181759,Breads,156.1314,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2792.3652
FDE14,13.65,Regular,0.031508924,Canned,98.77,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1697.79
FDP01,20.75,Regular,0.06331397400000001,Breakfast,153.7682,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1829.6184
FDY14,10.3,Low Fat,0.07002695099999999,Dairy,263.6226,OUT035,2004.0,Small,Tier 2,Supermarket Type1,6608.065
FDJ45,17.75,Low Fat,0.073559521,Seafood,33.9216,OUT045,2002.0,Small,Tier 2,Supermarket Type1,830.9184
FDV44,8.365,Regular,0.039925235,Fruits and Vegetables,189.2188,OUT045,2002.0,Small,Tier 2,Supermarket Type1,4570.0512
DRA24,19.35,Regular,0.039920687,Soft Drinks,163.3868,OUT035,2004.0,Small,Tier 2,Supermarket Type1,3439.5228
FDC03,8.575,Regular,0.071859271,Dairy,196.5794,OUT017,2007.0,Small,Tier 2,Supermarket Type1,5267.1438
FDV57,15.25,Regular,0.04708343228571429,Snack Foods,178.166,OUT045,2002.0,Small,Tier 2,Supermarket Type1,4853.682
NCS53,14.5,Low Fat,0.08996026,Health and Hygiene,159.5604,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1426.1436
DRM35,9.695,Low Fat,0.070587419,Hard Drinks,176.9344,OUT045,2002.0,Small,Tier 2,Supermarket Type1,5888.3352
NCP06,20.7,Low Fat,0.039238384,Household,152.8366,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2569.3222
FDT02,12.6,Low Fat,0.024331586,Dairy,34.9874,OUT017,2007.0,Small,Tier 2,Supermarket Type1,529.311
FDC29,8.39,Regular,0.024201084,Frozen Foods,112.6176,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2175.8344
FDC48,9.195,Low Fat,0.015856295,Baking Goods,81.6592,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1403.5064
DRF27,8.93,Low Fat,0.028411899,Dairy,152.334,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2143.876
NCX30,16.7,Low Fat,0.026771204,Household,246.3776,OUT017,2007.0,Small,Tier 2,Supermarket Type1,1981.4208
FDP08,20.5,Regular,0.113045883,Fruits and Vegetables,193.4478,OUT017,2007.0,Small,Tier 2,Supermarket Type1,2906.217
FDK45,11.65,Low Fat,0.034049703,Seafood,112.286,OUT017,2007.0,Small,Tier 2,Supermarket Type1,452.744
FDF11,10.195,Regular,0.017666978,Starchy Foods,239.4538,OUT045,2002.0,Small,Tier 2,Supermarket Type1,4566.7222
FDK03,12.6,Regular,0.074338562,Dairy,255.5356,,2007.0,Small,Tier 2,Supermarket Type1,9664.7528
FDD29,12.15,Low Fat,0.018407033,Frozen Foods,254.7698,OUT035,2004.0,Small,Tier 2,Supermarket Type1,5834.4054
NCN17,11.0,Low Fat,0.054928640999999986,Health and Hygiene,101.7358,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1508.037
FDS02,10.195,Regular,0.146692433,Dairy,194.5794,OUT017,2007.0,Small,Tier 2,Supermarket Type1,4096.6674
FDN16,12.6,Regular,0.06282744700000001,Frozen Foods,105.099,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1444.786
FDT19,7.59,Regular,0.145335007,Fruits and Vegetables,173.108,OUT045,2002.0,Small,Tier 2,Supermarket Type1,2077.2960000000007
FDJ21,16.7,Regular,0.03874616,Snack Foods,143.8102,OUT017,2007.0,Small,Tier 2,Supermarket Type1,4811.7366
FDK56,9.695,Low Fat,0.130261652,Fruits and Vegetables,185.2898,OUT045,2002.0,Small,Tier 2,Supermarket Type1,3367.6164
NCN05,8.235,Low Fat,0.014456938,Health and Hygiene,184.795,OUT035,2004.0,Small,Tier 2,Supermarket Type1,1464.76
FDS36,8.38,Regular,0.046878474,Baking Goods,109.857,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2306.9970000000008
FDM04,9.195,Regular,0.0471117,Frozen Foods,52.0666,OUT035,2004.0,Small,Tier 2,Supermarket Type1,615.1992
FDE46,18.6,Low Fat,0.015858893,Snack Foods,152.9366,OUT017,2007.0,Small,Tier 2,Supermarket Type1,453.4098
FDT07,5.82,Regular,0.07747588400000001,Fruits and Vegetables,255.333,OUT045,2002.0,Small,Tier 2,Supermarket Type1,4870.327
FDK24,9.195,Low Fat,0.101275792,Baking Goods,46.4744,OUT035,2004.0,Small,Tier 2,Supermarket Type1,950.7624
NCE07,8.18,Low Fat,0.012526974857142856,Household,140.5154,OUT045,2002.0,Small,Tier 2,Supermarket Type1,1701.7848
FDM45,8.655,Regular,0.088178053,Snack Foods,122.6756,OUT035,2004.0,Small,Tier 2,Supermarket Type1,2302.3364
